wheel_1_joint,wheel_2_joint,wheel_3_joint,wheel_4_joint,wheel_5_joint,wheel_6_joint,time
-12.123648401997535,-12.123560960948264,-12.123460211413327,12.12366920313441,12.123727808998161,12.123682777203921,11.5
-12.123594505627413,-12.123895833944726,-12.129662178339633,12.123615185240366,12.123773832837724,12.12325249609303,11.520000000000003
-12.124060121758356,-12.124508584555393,-12.124534953234853,12.123658223793766,12.12351907697349,12.12377625185061,11.54
-12.123660556963081,-12.12366076183484,-12.123691397419536,12.123648005897692,12.123539905142527,12.123661775524088,11.560000000000002
-12.123653462068111,-12.123881060804264,-12.12419185524487,12.123700781781588,12.123800350232697,12.123754156043042,11.580000000000005
,,,,,,11.600000000000001
-12.12365774812709,-12.123672714799909,-12.12350971435465,12.12366145628446,12.123659265976242,12.123657897246783,11.600000000000001
-12.123641502307946,-12.123333632147755,-12.122857469831256,12.123440420999973,12.124024500732169,12.124106102792984,11.620000000000005
-12.123663775352492,-12.123699595607844,-12.123742904913763,12.123662705876,12.123583890864827,12.123932612887373,11.64
-12.123657717225244,-12.123688400462488,-12.123751677101891,12.123655142750852,12.123600306834563,12.123620733631245,11.660000000000004
-12.123655602578568,-12.12362159959873,-12.1235776167431,12.123663094614551,12.123551958073598,12.12367022480425,11.68
,,,,,,11.700000000000003
-12.123656960560234,-12.123605808869945,-12.12351198251566,12.123661226420491,12.123720952204533,12.123626704796939,11.700000000000003
-12.12365971096098,-12.12382154664532,-12.123775283066637,12.123651631169325,12.123410474207043,12.122763217108304,11.719999999999999
-12.123085468363811,-12.123323989767396,-12.122923979450315,12.123639123110141,12.123054151437161,12.122400662456442,11.740000000000002
-12.123685823108891,-12.123661373278752,-12.124230439095312,12.123676354255341,12.12388068039134,12.12354864746197,11.760000000000005
-12.123652271505238,-12.123515104024639,-12.123784084011156,12.123667254539804,12.123730090540837,12.123646958473556,11.780000000000001
,,,,,,11.800000000000004
-12.123661117652393,-12.123961012408614,-12.130735122849465,12.123640090224013,12.123687954081905,12.123784596358403,11.800000000000004
-12.12366188800505,-12.12379599444128,-12.123977025113586,12.123671914977185,12.123365449225064,12.123959198644505,11.82
-12.123536592183655,-12.12353404497291,-12.123821071274934,12.123640563306608,12.12342175288075,12.123678119971979,11.840000000000003
-12.123673166446022,-12.123802891446918,-12.123689532427417,12.123657008410662,12.123694162915726,12.12353596849391,11.86
-12.123315349507635,-12.123309430399605,-12.125099543497388,12.12364862370779,12.123516069823124,12.123668791046253,11.880000000000003
,,,,,,11.900000000000006
-12.123666973447516,-12.123546087333471,-12.12288990685728,12.123388057443863,12.124214679732027,12.123728885393984,11.900000000000006
-12.123657469483225,-12.123782578485908,-12.123426270016164,12.123663353929793,12.123641215478111,12.123626748518138,11.920000000000002
-12.12365715645022,-12.123627543856433,-12.123572261239596,12.123662852678738,12.12370714985731,12.123667086244932,11.940000000000005
-12.123661017253868,-12.123643828181798,-12.123562977795425,12.1236651159734,12.123733122890416,12.123673094545072,11.96
-12.123659681868032,-12.123631225094744,-12.123553322930126,12.123665900293684,12.123717415739188,12.123660330364299,11.980000000000004
,,,,,,12.0
-12.123674843339481,-12.123682674920358,-12.123949572969856,12.123625123213202,12.122632205749738,12.12320556315948,12.0
-12.123356279771473,-12.12347050423389,-12.123846666275089,12.123657803233922,12.123654641524158,12.123726158891566,12.020000000000003
